% Model:              Nankai_mu008_1E10_xsw50.mph
% Version:            COMSOL 5.5.0.359
% Date:               May 18 2026, 03:58
% Dimension:          1
% Nodes:              3379
% Expressions:        1
% Description:        Line graph
% X                       Height
-170                      0
-169.90008620262333       0
-169.80017240524666       0
-169.70025860786998       0
-169.60034481049325       0
-169.50043101311655       0
-169.40051721573985       0
-169.30060341836318       0
-169.20068962098648       0
-169.10077582360978       0
-169.0008620262331        0
-168.90094822885638       0
-168.80103443147968       0
-168.70112063410303       0
-168.6012068367263        0
-168.50129303934963       0
-168.40137924197296       0
-168.30146544459626       0
-168.2015516472196        0
-168.1016378498429        0
-168.0017240524662        0
-167.9018102550895        0
-167.80189645771281       0
-167.70198266033614       0
-167.60206886295944       0
-167.50215506558277       0
-167.40224126820604       0
-167.30232747082934       0
-167.20241367345267       0
-167.10249987607594       0
-167.00258607869927       0
-166.9026722813226        0
-166.8027584839459        0
-166.7028446865692        0
-166.6029308891925        0
-166.5030170918158        0
-166.40310329443912       0
-166.30318949706245       0
-166.20327569968575       0
-166.10336190230908       0
-166.00344810493237       0
-165.90353430755565       0
-165.80362051017897       0
-165.7037067128023        0
-165.60379291542563       0
-165.5038791180489        0
-165.4039653206722        0
-165.30405152329553       0
-165.20413772591883       0
-165.10422392854215       0
-165.00431013116543       0
-164.90439633378875       0
-164.80448253641208       0
-164.7045687390354        0
-164.6046549416587        0
-164.504741144282         0
-164.4048273469053        0
-164.30491354952864       0
-164.20499975215196       0
-164.10508595477526       0
-164.00517215739853       0
-163.90525836002186       0
-163.80534456264516       0
-163.70543076526846       0
-163.6055169678918        0
-163.5056031705151        0
-163.4056893731384        0
-163.30577557576171       0
-163.205861778385         0
-163.1059479810083        0
-163.0060341836316        0
-162.9061203862549        0
-162.80620658887824       0
-162.70629279150157       0
-162.60637899412487       0
-162.50646519674817       0
-162.4065513993715        0
-162.3066376019948        0
-162.20672380461812       0
-162.10681000724145       0
-162.0068962098647        0
-161.90698241248802       0
-161.80706861511135       0
-161.70715481773465       0
-161.60724102035795       0
-161.50732722298127       0
-161.40741342560455       0
-161.30749962822787       0
-161.2075858308512        0
-161.1076720334745        0
-161.00775823609783       0
-160.90784443872113       0
-160.8079306413444        0
-160.70801684396773       0
-160.60810304659105       0
-160.50818924921438       0
-160.40827545183768       0
-160.308361654461         0
-160.2084478570843        0
-160.1085340597076        0
-160.00862026233094       0
-159.9087064649542        0
-159.8087926675775        0
-159.70887887020083       0
-159.60896507282416       0
-159.50905127544746       0
-159.40913747807076       0
-159.30922368069406       0
-159.20930988331736       0
-159.1093960859407        0
-159.00948228856402       0
-158.90956849118731       0
-158.80965469381061       0
-158.7097408964339        0
-158.6098270990572        0
-158.50991330168054       0
-158.40999950430384       0
-158.31008570692714       0
-158.21017190955047       0
-158.11025811217377       0
-158.01034431479707       0
-157.91043051742037       0
-157.81051672004367       0
-157.710602922667         0
-157.61068912529032       0
-157.51077532791365       0
-157.41086153053698       0
-157.31094773316028       0
-157.21103393578358       0
-157.11112013840687       0
-157.0112063410302        0
-156.91129254365353       0
-156.8113787462768        0
-156.7114649489001        0
-156.6115511515234        0
-156.5116373541467        0
-156.41172355677003       0
-156.3118097593933        0
-156.21189596201663       0
-156.11198216463995       0
-156.01206836726325       0
-155.91215456988658       0
-155.81224077250988       0
-155.7123269751332        0
-155.6124131777565        0
-155.51249938037984       0
-155.41258558300314       0
-155.31267178562643       0
-155.21275798824976       0
-155.11284419087306       0
-155.01293039349636       0
-154.9130165961197        0
-154.81310279874296       0
-154.7131890013663        0
-154.6132752039896        0
-154.5133614066129        0
-154.4134476092362        0
-154.3135338118595        0
-154.2136200144828        0
-154.11370621710614       0
-154.01379241972947       0
-153.91387862235277       0
-153.8139648249761        0
-153.71405102759937       0
-153.6141372302227        0
-153.514223432846         0
-153.4143096354693        0
-153.31439583809262       0
-153.2144820407159        0
-153.11456824333922       0
-153.01465444596252       0
-152.91474064858582       0
-152.81482685120915       0
-152.71491305383245       0
-152.61499925645577       0
-152.5150854590791        0
-152.4151716617024        0
-152.31525786432573       0
-152.21534406694903       0
-152.11543026957233       0
-152.01551647219563       0
-151.91560267481896       0
-151.81568887744228       0
-151.71577508006555       0
-151.61586128268888       0
-151.51594748531218       0
-151.41603368793548       0
-151.31611989055878       0
-151.21620609318208       0
-151.11629229580538       0
-151.0163784984287        0
-150.916464701052         0
-150.81655090367533       0
-150.71663710629863       0
-150.61672330892196       0
-150.51680951154526       0
-150.4168957141686        0
-150.3169819167919        0
-150.2170681194152        0
-150.11715432203852       0
-150.01724052466182       0
-149.91732672728511       0
-149.81741292990844       0
-149.7174991325317        0
-149.61758533515504       0
-149.51767153777834       0
-149.41775774040167       0
-149.31784394302497       0
-149.2179301456483        0
-149.11801634827157       0
-149.01810255089487       0
-148.9181887535182        0
-148.8182749561415        0
-148.71836115876482       0
-148.61844736138812       0
-148.51853356401142       0
-148.41861976663472       0
-148.31870596925805       0
-148.21879217188138       0
-148.11887837450467       0
-148.018964577128         0
-147.91905077975127       0
-147.8191369823746        0
-147.71922318499793       0
-147.6193093876212        0
-147.5193955902445        0
-147.41948179286783       0
-147.31956799549116       0
-147.21965419811448       0
-147.11974040073778       0
-147.01982660336105       0
-146.91991280598435       0
-146.81999900860768       0
-146.72008521123098       0
-146.62017141385428       0
-146.52025761647758       0
-146.42034381910088       0
-146.32043002172418       0
-146.2205162243475        0
-146.1206024269708        0
-146.02068862959413       0
-145.92077483221746       0
-145.82086103484076       0
-145.7209472374641        0
-145.6210334400874        0
-145.52111964271066       0
-145.421205845334         0
-145.32129204795731       0
-145.2213782505806        0
-145.1214644532039        0
-145.0215506558272        0
-144.9216368584505        0
-144.8217230610738        0
-144.72180926369714       0
-144.62189546632044       0
-144.52198166894377       0
-144.42206787156707       0
-144.32215407419037       0
-144.22224027681366       0
-144.12232647943696       0
-144.02241268206026       0
-143.9224988846836        0
-143.82258508730692       0
-143.72267128993025       0
-143.62275749255357       0
-143.52284369517687       0
-143.42292989780017       0
-143.32301610042347       0
-143.2231023030468        0
-143.12318850567013       0
-143.0232747082934        0
-142.9233609109167        0
-142.82344711354          0
-142.7235333161633        0
-142.62361951878663       0
-142.5237057214099        0
-142.42379192403322       0
-142.32387812665655       0
-142.22396432927985       0
-142.12405053190318       0
-142.02413673452648       0
-141.92422293714975       0
-141.82430913977308       0
-141.7243953423964        0
-141.6244815450197        0
-141.524567747643         0
-141.4246539502663        0
-141.32474015288963       0
-141.22482635551293       0
-141.12491255813626       0
-141.02499876075956       0
-140.9250849633829        0
-140.82517116600619       0
-140.72525736862949       0
-140.62534357125278       0
-140.52542977387608       0
-140.42551597649938       0
-140.3256021791227        0
-140.225688381746         0
-140.12577458436934       0
-140.0258607869926        0
-139.92594698961594       0
-139.82603319223924       0
-139.72611939486256       0
-139.6262055974859        0
-139.52629180010914       0
-139.42637800273246       0
-139.3264642053558        0
-139.2265504079791        0
-139.1266366106024        0
-139.02672281322572       0
-138.92680901584902       0
-138.82689521847234       0
-138.72698142109567       0
-138.62706762371897       0
-138.5271538263423        0
-138.42724002896557       0
-138.3273262315889        0
-138.2274124342122        0
-138.12749863683553       0
-138.02758483945883       0
-137.9276710420821        0
-137.8277572447054        0
-137.72784344732872       0
-137.62792964995202       0
-137.52801585257535       0
-137.42810205519862       0
-137.32818825782195       0
-137.22827446044528       0
-137.12836066306855       0
-137.02844686569188       0
-136.92853306831518       0
-136.82861927093847       0
-136.7287054735618        0
-136.62879167618513       0
-136.52887787880843       0
-136.42896408143173       0
-136.32905028405506       0
-136.22913648667836       0
-136.12922268930168       0
-136.02930889192498       0
-135.92939509454828       0
-135.82948129717158       0
-135.7295674997949        0
-135.6296537024182        0
-135.5297399050415        0
-135.42982610766478       0
-135.3299123102881        0
-135.2299985129114        0
-135.13008471553474       0
-135.03017091815806       0
-134.9302571207814        0
-134.83034332340466       0
-134.730429526028         0
-134.6305157286513        0
-134.53060193127462       0
-134.43068813389792       0
-134.3307743365212        0
-134.23086053914452       0
-134.13094674176781       0
-134.03103294439114       0
-133.93111914701447       0
-133.83120534963774       0
-133.73129155226107       0
-133.6313777548844        0
-133.5314639575077        0
-133.43155016013102       0
-133.3316363627543        0
-133.2317225653776        0
-133.1318087680009        0
-133.03189497062422       0
-132.93198117324752       0
-132.83206737587082       0
-132.73215357849415       0
-132.63223978111745       0
-132.53232598374075       0
-132.43241218636408       0
-132.33249838898737       0
-132.23258459161067       0
-132.132670794234         0
-132.0327569968573        0
-131.9328431994806        0
-131.8329294021039        0
-131.7330156047272        0
-131.63310180735053       0
-131.53318800997386       0
-131.43327421259718       0
-131.33336041522048       0
-131.2334466178438        0
-131.13353282046708       0
-131.03361902309038       0
-130.9337052257137        0
-130.83379142833698       0
-130.7338776309603        0
-130.63396383358364       0
-130.53405003620693       0
-130.43413623883023       0
-130.33422244145353       0
-130.23430864407683       0
-130.13439484670016       0
-130.03448104932346       0
-129.9345672519468        0
-129.8346534545701        0
-129.7347396571934        0
-129.6348258598167        0
-129.53491206244          0
-129.4349982650633        0
-129.33508446768664       0
-129.23517067030994       0
-129.13525687293327       0
-129.03534307555657       0
-128.93542927817987       0
-128.8355154808032        0
-128.73560168342647       0
-128.63568788604977       0
-128.5357740886731        0
-128.4358602912964        0
-128.3359464939197        0
-128.23603269654302       0
-128.13611889916632       0
-128.03620510178962       0
-127.93629130441295       0
-127.83637750703623       0
-127.73646370965956       0
-127.63654991228286       0
-127.53663611490617       0
-127.43672231752949       0
-127.33680852015279       0
-127.23689472277609       0
-127.13698092539939       0
-127.03706712802273       0
-126.93715333064603       0
-126.83723953326934       0
-126.73732573589267       0
-126.63741193851595       0
-126.53749814113927       0
-126.43758434376258       0
-126.33767054638587       0
-126.23775674900918       0
-126.13784295163249       0
-126.03792915425578       0
-125.93801535687909       0
-125.8381015595024        0
-125.73818776212572       0
-125.63827396474903       0
-125.53836016737233       0
-125.43844636999566       0
-125.33853257261896       0
-125.23861877524227       0
-125.13870497786557       0
-125.03879118048887       0
-124.93887738311219       0
-124.83896358573547       0
-124.73904978835878       0
-124.63913599098211       0
-124.53922219360541       0
-124.43930839622872       0
-124.33939459885202       0
-124.23948080147535       0
-124.13956700409867       0
-124.03965320672197       0
-123.93973940934528       0
-123.83982561196859       0
-123.73991181459189       0
-123.63999801721519       0
-123.54008421983849       0
-123.4401704224618        0
-123.34025662508512       0
-123.24034282770842       0
-123.14042903033173       0
-123.04051523295504       0
-122.94060143557836       0
-122.84068763820167       0
-122.74077384082496       0
-122.64086004344827       0
-122.54094624607157       0
-122.4410324486949        0
-122.34111865131821       0
-122.24120485394151       0
-122.14129105656482       0
-122.04137725918812       0
-121.94146346181145       0
-121.84154966443477       0
-121.74163586705806       0
-121.64172206968139       0
-121.54180827230469       0
-121.44189447492798       0
-121.34198067755129       0
-121.24206688017458       0
-121.14215308279789       0
-121.0422392854212        0
-120.9423254880445        0
-120.84241169066782       0
-120.74249789329113       0
-120.64258409591444       0
-120.54267029853777       0
-120.44275650116109       0
-120.34284270378438       0
-120.24292890640767       0
-120.143015109031         0
-120.0431013116543        0
-119.9431875142776        0
-119.84327371690091       0
-119.74335991952421       0
-119.64344612214752       0
-119.54353232477085       0
-119.44361852739415       0
-119.34370473001746       0
-119.24379093264079       0
-119.14387713526408       0
-119.04396333788738       0
-118.94404954051069       0
-118.84413574313399       0
-118.7442219457573        0
-118.6443081483806        0
-118.54439435100392       0
-118.44448055362722       0
-118.34456675625054       0
-118.24465295887386       0
-118.14473916149716       0
-118.04482536412048       0
-117.94491156674377       0
-117.84499776936708       0
-117.7450839719904        0
-117.64517017461368       0
-117.545256377237         0
-117.44534257986031       0
-117.34542878248362       0
-117.24551498510694       0
-117.14560118773025       0
-117.04568739035356       0
-116.94577359297686       0
-116.84585979560018       0
-116.74594599822348       0
-116.64603220084678       0
-116.54611840347009       0
-116.44620460609337       0
-116.34629080871669       0
-116.24637701134          0
-116.1464632139633        0
-116.04654941658661       0
-115.94663561920994       0
-115.84672182183324       0
-115.74680802445656       0
-115.64689422707987       0
-115.54698042970317       0
-115.4470666323265        0
-115.3471528349498        0
-115.24723903757311       0
-115.1473252401964        0
-115.04741144281972       0
-114.94749764544302       0
-114.84758384806632       0
-114.74767005068965       0
-114.64775625331295       0
-114.54784245593626       0
-114.44792865855958       0
-114.34801486118286       0
-114.24810106380617       0
-114.14818726642947       0
-114.04827346905277       0
-113.94835967167609       0
-113.8484458742994        0
-113.74853207692271       0
-113.64861827954603       0
-113.54870448216936       0
-113.44879068479266       0
-113.34887688741597       0
-113.24896309003928       0
-113.14904929266258       0
-113.04913549528588       0
-112.9492216979092        0
-112.8493079005325        0
-112.7493941031558        0
-112.64948030577912       0
-112.5495665084024        0
-112.44965271102572       0
-112.34973891364903       0
-112.24982511627235       0
-112.14991131889566       0
-112.04999752151896       0
-111.95008372414226       0
-111.85016992676557       0
-111.75025612938889       0
-111.6503423320122        0
-111.55042853463549       0
-111.45051473725881       0
-111.35060093988211       0
-111.25068714250541       0
-111.15077334512875       0
-111.05085954775204       0
-110.95094575037537       0
-110.85103195299868       0
-110.75111815562197       0
-110.65120435824528       0
-110.55129056086858       0
-110.4513767634919        0
-110.35146296611521       0
-110.2515491687385        0
-110.1516353713618        0
-110.05172157398512       0
-109.95180777660843       0
-109.85189397923175       0
-109.75198018185505       0
-109.65206638447836       0
-109.55215258710165       0
-109.45223878972497       0
-109.35232499234829       0
-109.25241119497159       0
-109.15249739759489       0
-109.05258360021821       0
-108.9526698028415        0
-108.85275600546483       0
-108.75284220808814       0
-108.65292841071144       0
-108.55301461333477       0
-108.45310081595808       0
-108.35318701858138       0
-108.25327322120468       0
-108.153359423828         0
-108.05344562645129       0
-107.95353182907459       0
-107.8536180316979        0
-107.75370423432119       0
-107.65379043694452       0
-107.55387663956783       0
-107.45396284219113       0
-107.35404904481445       0
-107.25413524743774       0
-107.15422145006104       0
-107.05430765268436       0
-106.95439385530767       0
-106.85448005793099       0
-106.7545662605543        0
-106.6546524631776        0
-106.55473866580093       0
-106.45482486842423       0
-106.35491107104754       0
-106.25499727367085       0
-106.15508347629415       0
-106.05516967891747       0
-105.95525588154075       0
-105.85534208416406       0
-105.75542828678738       0
-105.65551448941068       0
-105.55560069203399       0
-105.45568689465729       0
-105.35577309728062       0
-105.25585929990393       0
-105.15594550252723       0
-105.05603170515055       0
-104.95611790777384       0
-104.85620411039716       0
-104.75629031302046       0
-104.65637651564376       0
-104.55646271826707       0
-104.45654892089037       0
-104.35663512351368       0
-104.256721326137         0
-104.15680752876031       0
-104.05689373138362       0
-103.95697993400694       0
-103.85706613663024       0
